date,league,t1,t2,bet_type,bet_line,bet_result,ROI,fair_odds,odds,House,url,status,telegram,profit,game
28 Mai 2025 13:00,PRM,Berlin International Gaming,ROSSMANN Centaurs,under,game_duration 31.5,32.17,14.38%,1.6,1.83,BET365,url não disponível,loss,0.0,-1.0,4
28 Mai 2025 13:00,LFL,Gentle Mates,BK ROG Esports,over,total_towers 12.5,14.0,13.68%,1.85,2.1,BET365,url não disponível,win,,1.1,1
28 Mai 2025 13:00,LFL,Gentle Mates,BK ROG Esports,under,total_kills 28.5,19.0,18.33%,1.55,1.83,BET365,url não disponível,win,,0.83,1
28 Mai 2025 13:00,LFL,Gentle Mates,BK ROG Esports,over,game_duration 34.5,45.42,10.08%,1.66,1.83,BET365,url não disponível,win,,0.83,1
28 Mai 2025 13:00,LFL,Gentle Mates,BK ROG Esports,over,total_barons 1.5,3.0,33.55%,2.62,3.5,BET365,url não disponível,win,,2.5,1
28 Mai 2025 13:00,LFL,Gentle Mates,BK ROG Esports,over,total_towers 12.5,13.0,13.68%,1.85,2.1,BET365,url não disponível,win,,1.1,2
28 Mai 2025 13:00,LFL,Gentle Mates,BK ROG Esports,under,total_kills 28.5,13.0,18.33%,1.55,1.83,BET365,url não disponível,win,,0.83,2
28 Mai 2025 13:00,LFL,Gentle Mates,BK ROG Esports,over,game_duration 34.5,30.02,10.08%,1.66,1.83,BET365,url não disponível,loss,,-1.0,2
28 Mai 2025 13:00,LFL,Gentle Mates,BK ROG Esports,over,total_barons 1.5,1.0,33.55%,2.62,3.5,BET365,url não disponível,loss,,-1.0,2
28 Mai 2025 13:00,LFL,Gentle Mates,BK ROG Esports,over,total_towers 12.5,13.0,13.68%,1.85,2.1,BET365,url não disponível,win,,1.1,3
28 Mai 2025 13:00,LFL,Gentle Mates,BK ROG Esports,under,total_kills 28.5,26.0,18.33%,1.55,1.83,BET365,url não disponível,win,,0.83,3
28 Mai 2025 13:00,LFL,Gentle Mates,BK ROG Esports,over,game_duration 34.5,36.15,10.08%,1.66,1.83,BET365,url não disponível,win,,0.83,3
28 Mai 2025 13:00,LFL,Gentle Mates,BK ROG Esports,over,total_barons 1.5,2.0,33.55%,2.62,3.5,BET365,url não disponível,win,,2.5,3
28 Mai 2025 13:00,LFL,Gentle Mates,BK ROG Esports,over,total_towers 12.5,11.0,13.68%,1.85,2.1,BET365,url não disponível,loss,,-1.0,4
28 Mai 2025 13:00,LFL,Gentle Mates,BK ROG Esports,under,total_kills 28.5,17.0,18.33%,1.55,1.83,BET365,url não disponível,win,,0.83,4
28 Mai 2025 13:00,LFL,Gentle Mates,BK ROG Esports,over,game_duration 34.5,28.08,10.08%,1.66,1.83,BET365,url não disponível,loss,,-1.0,4
28 Mai 2025 13:00,LFL,Gentle Mates,BK ROG Esports,over,total_barons 1.5,1.0,33.55%,2.62,3.5,BET365,url não disponível,loss,,-1.0,4
28 Mai 2025 14:00,EBL,Partizan Sangal,SPIKE Syndicate,under,total_kills 33.5,29.0,12.30%,1.63,1.83,BET365,url não disponível,win,0.0,0.83,1
28 Mai 2025 14:00,EBL,Partizan Sangal,SPIKE Syndicate,under,total_kills 33.5,29.0,12.30%,1.63,1.83,BET365,url não disponível,win,0.0,0.83,2
28 Mai 2025 14:00,EBL,Partizan Sangal,SPIKE Syndicate,under,total_kills 33.5,26.0,12.30%,1.63,1.83,BET365,url não disponível,win,0.0,0.83,3
28 Mai 2025 14:00,EBL,Partizan Sangal,SPIKE Syndicate,under,total_kills 33.5,24.0,12.30%,1.63,1.83,BET365,url não disponível,win,0.0,0.83,4
29 Mai 2025 02:00,LCKC,BNK FEARX Youth,KT Rolster Challengers,over,total_towers 11.5,11.0,12.50%,2.0,2.25,BET365,url não disponível,loss,,-1.0,1
29 Mai 2025 02:00,LCKC,BNK FEARX Youth,KT Rolster Challengers,over,total_towers 11.5,11.0,12.50%,2.0,2.25,BET365,url não disponível,loss,,-1.0,2
29 Mai 2025 02:00,LCKC,BNK FEARX Youth,KT Rolster Challengers,over,total_towers 11.5,12.0,12.50%,2.0,2.25,BET365,url não disponível,win,,1.25,3
29 Mai 2025 02:00,LCKC,Dplus KIA Challengers,Hanwha Life Esports Challengers,under,total_barons 1.5,2.0,13.05%,1.18,1.33,BET365,url não disponível,loss,,-1.0,1
29 Mai 2025 02:00,LCKC,Dplus KIA Challengers,Hanwha Life Esports Challengers,under,total_barons 1.5,2.0,13.05%,1.18,1.33,BET365,url não disponível,loss,,-1.0,2
29 Mai 2025 02:00,LCKC,Gen.G Global Academy,Nongshim Esports Academy,under,total_barons 1.5,2.0,15.20%,1.25,1.44,BET365,url não disponível,loss,,-1.0,1
29 Mai 2025 02:00,LCKC,Gen.G Global Academy,Nongshim Esports Academy,under,total_barons 1.5,2.0,15.20%,1.25,1.44,BET365,url não disponível,loss,,-1.0,2
29 Mai 2025 07:00,LCK,KT Rolster,Gen.G,under,game_duration 31.5,25.22,14.38%,1.6,1.83,BET365,url não disponível,win,,0.83,1
29 Mai 2025 07:00,LCK,KT Rolster,Gen.G,under,total_inhibitors 1.5,1.0,32.67%,1.38,1.83,BET365,url não disponível,win,,0.83,1
29 Mai 2025 07:00,LCK,KT Rolster,Gen.G,under,game_duration 31.5,29.6,14.38%,1.6,1.83,BET365,url não disponível,win,,0.83,2
29 Mai 2025 07:00,LCK,KT Rolster,Gen.G,under,total_inhibitors 1.5,1.0,32.67%,1.38,1.83,BET365,url não disponível,win,,0.83,2
29 Mai 2025 07:00,LCK,KT Rolster,Gen.G,under,game_duration 31.5,39.0,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,3
29 Mai 2025 07:00,LCK,KT Rolster,Gen.G,under,total_inhibitors 1.5,1.0,32.67%,1.38,1.83,BET365,url não disponível,win,,0.83,3
29 Mai 2025 07:00,VCS,Never Give Up,Mila Gaming,under,total_towers 12.5,12.0,19.23%,1.44,1.72,BET365,url não disponível,win,,0.72,1
29 Mai 2025 07:00,VCS,Never Give Up,Mila Gaming,under,game_duration 31.5,28.97,10.22%,1.66,1.83,BET365,url não disponível,win,,0.83,1
29 Mai 2025 07:00,VCS,Never Give Up,Mila Gaming,under,total_inhibitors 1.5,3.0,18.53%,1.54,1.83,BET365,url não disponível,loss,,-1.0,1
29 Mai 2025 07:00,VCS,Never Give Up,Mila Gaming,under,total_towers 12.5,14.0,19.23%,1.44,1.72,BET365,url não disponível,loss,,-1.0,2
29 Mai 2025 07:00,VCS,Never Give Up,Mila Gaming,under,game_duration 31.5,32.18,10.22%,1.66,1.83,BET365,url não disponível,loss,,-1.0,2
29 Mai 2025 07:00,VCS,Never Give Up,Mila Gaming,under,total_inhibitors 1.5,2.0,18.53%,1.54,1.83,BET365,url não disponível,loss,,-1.0,2
29 Mai 2025 07:00,VCS,Never Give Up,Mila Gaming,under,total_towers 12.5,13.0,19.23%,1.44,1.72,BET365,url não disponível,loss,,-1.0,3
29 Mai 2025 07:00,VCS,Never Give Up,Mila Gaming,under,game_duration 31.5,31.25,10.22%,1.66,1.83,BET365,url não disponível,win,,0.83,3
29 Mai 2025 07:00,VCS,Never Give Up,Mila Gaming,under,total_inhibitors 1.5,3.0,18.53%,1.54,1.83,BET365,url não disponível,loss,,-1.0,3
29 Mai 2025 10:00,VCS,GenZ Gaming,SN CyberCore Esports,over,total_dragons 4.5,4.0,30.62%,1.45,1.9,BET365,url não disponível,loss,,-1.0,1
29 Mai 2025 10:00,VCS,GenZ Gaming,SN CyberCore Esports,over,total_towers 12.5,11.0,65.00%,1.33,2.2,BET365,url não disponível,loss,,-1.0,1
29 Mai 2025 10:00,VCS,GenZ Gaming,SN CyberCore Esports,over,total_kills 35.5,25.0,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,1
29 Mai 2025 10:00,VCS,GenZ Gaming,SN CyberCore Esports,over,game_duration 31.5,26.6,25.81%,1.45,1.83,BET365,url não disponível,loss,,-1.0,1
29 Mai 2025 10:00,VCS,GenZ Gaming,SN CyberCore Esports,over,total_inhibitors 1.5,1.0,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,1
29 Mai 2025 10:00,VCS,GenZ Gaming,SN CyberCore Esports,over,total_dragons 4.5,5.0,30.62%,1.45,1.9,BET365,url não disponível,win,,0.9,2
29 Mai 2025 10:00,VCS,GenZ Gaming,SN CyberCore Esports,over,total_towers 12.5,12.0,65.00%,1.33,2.2,BET365,url não disponível,loss,,-1.0,2
29 Mai 2025 10:00,VCS,GenZ Gaming,SN CyberCore Esports,over,total_kills 35.5,31.0,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,2
29 Mai 2025 10:00,VCS,GenZ Gaming,SN CyberCore Esports,over,game_duration 31.5,39.97,25.81%,1.45,1.83,BET365,url não disponível,win,,0.83,2
29 Mai 2025 10:00,VCS,GenZ Gaming,SN CyberCore Esports,over,total_inhibitors 1.5,1.0,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,2
29 Mai 2025 13:00,PRM,Kaufland Hangry Knights,ROSSMANN Centaurs,under,game_duration 31.5,30.43,18.95%,1.54,1.83,BET365,url não disponível,win,,0.83,1
29 Mai 2025 13:00,PRM,Kaufland Hangry Knights,ROSSMANN Centaurs,under,game_duration 31.5,40.57,18.95%,1.54,1.83,BET365,url não disponível,loss,,-1.0,2
29 Mai 2025 13:00,PRM,Kaufland Hangry Knights,ROSSMANN Centaurs,under,game_duration 31.5,36.68,18.95%,1.54,1.83,BET365,url não disponível,loss,,-1.0,3
29 Mai 2025 13:00,PRM,Kaufland Hangry Knights,ROSSMANN Centaurs,under,game_duration 31.5,36.72,18.95%,1.54,1.83,BET365,url não disponível,loss,,-1.0,4
29 Mai 2025 13:00,PRM,Kaufland Hangry Knights,ROSSMANN Centaurs,under,game_duration 31.5,26.65,18.95%,1.54,1.83,BET365,url não disponível,win,,0.83,5
30 Mai 2025 02:00,LCKC,DN Freecs Challengers,OKSavingsBank BRION Challengers,under,game_duration 34.5,43.1,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,1
30 Mai 2025 02:00,LCKC,DN Freecs Challengers,OKSavingsBank BRION Challengers,under,game_duration 34.5,26.15,14.38%,1.6,1.83,BET365,url não disponível,win,,0.83,2
30 Mai 2025 02:00,LCKC,DN Freecs Challengers,OKSavingsBank BRION Challengers,under,game_duration 34.5,35.9,14.38%,1.6,1.83,BET365,url não disponível,loss,,-1.0,3
30 Mai 2025 07:00,LCK,Dplus KIA,DN Freecs,under,total_inhibitors 1.5,2.0,28.10%,1.43,1.83,BET365,url não disponível,loss,,-1.0,1
30 Mai 2025 07:00,LCK,Dplus KIA,DN Freecs,under,total_inhibitors 1.5,2.0,28.10%,1.43,1.83,BET365,url não disponível,loss,,-1.0,2
30 Mai 2025 07:00,LCK,Dplus KIA,DN Freecs,under,total_inhibitors 1.5,2.0,28.10%,1.43,1.83,BET365,url não disponível,loss,,-1.0,3
30 Mai 2025 09:00,LCP,GAM Esports,MGN Vikings Esports,under,game_duration 32.5,44.35,18.41%,1.55,1.83,BET365,url não disponível,loss,,-1.0,1
30 Mai 2025 09:00,LCP,GAM Esports,MGN Vikings Esports,under,total_barons 1.5,2.0,17.65%,1.06,1.25,BET365,url não disponível,loss,,-1.0,1
30 Mai 2025 09:00,LCP,GAM Esports,MGN Vikings Esports,under,game_duration 32.5,45.07,18.41%,1.55,1.83,BET365,url não disponível,loss,,-1.0,2
30 Mai 2025 09:00,LCP,GAM Esports,MGN Vikings Esports,under,total_barons 1.5,2.0,17.65%,1.06,1.25,BET365,url não disponível,loss,,-1.0,2
30 Mai 2025 09:00,LCP,GAM Esports,MGN Vikings Esports,under,game_duration 32.5,40.0,18.41%,1.55,1.83,BET365,url não disponível,loss,,-1.0,3
30 Mai 2025 09:00,LCP,GAM Esports,MGN Vikings Esports,under,total_barons 1.5,1.0,17.65%,1.06,1.25,BET365,url não disponível,win,,0.25,3
30 Mai 2025 12:00,TCL,Misa Esports,BoostGate Esports,under,total_dragons 4.5,5.0,12.74%,1.86,2.1,BET365,url não disponível,loss,,-1.0,1
30 Mai 2025 12:00,TCL,Misa Esports,BoostGate Esports,over,total_kills 36.5,58.0,11.41%,1.64,1.83,BET365,url não disponível,win,,0.83,1
30 Mai 2025 12:00,TCL,Misa Esports,BoostGate Esports,under,total_inhibitors 1.5,1.0,17.89%,1.7,2.0,BET365,url não disponível,win,,1.0,1
30 Mai 2025 12:00,TCL,Misa Esports,BoostGate Esports,under,total_dragons 4.5,4.0,12.74%,1.86,2.1,BET365,url não disponível,win,,1.1,2
30 Mai 2025 12:00,TCL,Misa Esports,BoostGate Esports,over,total_kills 36.5,30.0,11.41%,1.64,1.83,BET365,url não disponível,loss,,-1.0,2
30 Mai 2025 12:00,TCL,Misa Esports,BoostGate Esports,under,total_inhibitors 1.5,1.0,17.89%,1.7,2.0,BET365,url não disponível,win,,1.0,2
30 Mai 2025 12:00,TCL,Misa Esports,BoostGate Esports,under,total_dragons 4.5,5.0,12.74%,1.86,2.1,BET365,url não disponível,loss,,-1.0,3
30 Mai 2025 12:00,TCL,Misa Esports,BoostGate Esports,over,total_kills 36.5,29.0,11.41%,1.64,1.83,BET365,url não disponível,loss,,-1.0,3
30 Mai 2025 12:00,TCL,Misa Esports,BoostGate Esports,under,total_inhibitors 1.5,1.0,17.89%,1.7,2.0,BET365,url não disponível,win,,1.0,3
30 Mai 2025 13:00,PRM,CGN Esports,Berlin International Gaming,over,total_towers 12.5,9.0,22.50%,1.71,2.1,BET365,url não disponível,loss,,-1.0,1
30 Mai 2025 13:00,PRM,CGN Esports,Berlin International Gaming,over,total_towers 12.5,14.0,22.50%,1.71,2.1,BET365,url não disponível,win,,1.1,2
30 Mai 2025 13:00,PRM,CGN Esports,Berlin International Gaming,over,total_towers 12.5,11.0,22.50%,1.71,2.1,BET365,url não disponível,loss,,-1.0,3
30 Mai 2025 13:00,PRM,CGN Esports,Berlin International Gaming,over,total_towers 12.5,15.0,22.50%,1.71,2.1,BET365,url não disponível,win,,1.1,4
30 Mai 2025 13:00,PRM,CGN Esports,Berlin International Gaming,over,total_towers 12.5,11.0,22.50%,1.71,2.1,BET365,url não disponível,loss,,-1.0,5
31 Mai 2025 03:00,LCK,KT Rolster,DRX,under,total_inhibitors 1.5,1.0,23.53%,1.48,1.83,BET365,url não disponível,win,,0.83,1
31 Mai 2025 03:00,LCK,KT Rolster,DRX,under,total_inhibitors 1.5,1.0,23.53%,1.48,1.83,BET365,url não disponível,win,,0.83,2
31 Mai 2025 03:00,LPL,Top Esports,FunPlus Phoenix,under,total_kills 32.5,31.0,18.95%,1.54,1.83,BET365,url não disponível,win,,0.83,1
31 Mai 2025 03:00,LPL,Top Esports,FunPlus Phoenix,over,total_barons 1.5,0.0,10.50%,3.08,3.4,BET365,url não disponível,loss,,-1.0,1
31 Mai 2025 03:00,LPL,Top Esports,FunPlus Phoenix,under,total_kills 32.5,27.0,18.95%,1.54,1.83,BET365,url não disponível,win,,0.83,2
31 Mai 2025 03:00,LPL,Top Esports,FunPlus Phoenix,over,total_barons 1.5,1.0,10.50%,3.08,3.4,BET365,url não disponível,loss,,-1.0,2
31 Mai 2025 03:00,LPL,Top Esports,FunPlus Phoenix,under,total_kills 32.5,27.0,18.95%,1.54,1.83,BET365,url não disponível,win,,0.83,3
31 Mai 2025 03:00,LPL,Top Esports,FunPlus Phoenix,over,total_barons 1.5,1.0,10.50%,3.08,3.4,BET365,url não disponível,loss,,-1.0,3
31 Mai 2025 03:00,LPL,Top Esports,FunPlus Phoenix,under,total_kills 32.5,37.0,18.95%,1.54,1.83,BET365,url não disponível,loss,,-1.0,4
31 Mai 2025 03:00,LPL,Top Esports,FunPlus Phoenix,over,total_barons 1.5,1.0,10.50%,3.08,3.4,BET365,url não disponível,loss,,-1.0,4
31 Mai 2025 06:00,NLC,Los Ratones,The Ruddy Sack,over,game_duration 30.5,28.38,16.92%,1.57,1.83,BET365,url não disponível,loss,0.0,-1.0,1
31 Mai 2025 06:00,NLC,Los Ratones,The Ruddy Sack,over,total_inhibitors 1.5,3.0,12.30%,1.4,1.57,BET365,url não disponível,win,0.0,0.57,1
31 Mai 2025 06:00,NLC,Los Ratones,The Ruddy Sack,over,total_barons 1.5,1.0,12.85%,2.88,3.25,BET365,url não disponível,loss,0.0,-1.0,1
31 Mai 2025 06:00,NLC,Los Ratones,The Ruddy Sack,over,game_duration 30.5,30.75,16.92%,1.57,1.83,BET365,url não disponível,win,0.0,0.83,2
31 Mai 2025 06:00,NLC,Los Ratones,The Ruddy Sack,over,total_inhibitors 1.5,2.0,12.30%,1.4,1.57,BET365,url não disponível,win,0.0,0.57,2
31 Mai 2025 06:00,NLC,Los Ratones,The Ruddy Sack,over,total_barons 1.5,1.0,12.85%,2.88,3.25,BET365,url não disponível,loss,0.0,-1.0,2
31 Mai 2025 06:00,NLC,Los Ratones,The Ruddy Sack,over,game_duration 30.5,35.98,16.92%,1.57,1.83,BET365,url não disponível,win,0.0,0.83,3
31 Mai 2025 06:00,NLC,Los Ratones,The Ruddy Sack,over,total_inhibitors 1.5,3.0,12.30%,1.4,1.57,BET365,url não disponível,win,0.0,0.57,3
31 Mai 2025 06:00,NLC,Los Ratones,The Ruddy Sack,over,total_barons 1.5,1.0,12.85%,2.88,3.25,BET365,url não disponível,loss,0.0,-1.0,3
31 Mai 2025 06:30,LCP,CTBC Flying Oyster,GAM Esports,under,total_barons 1.5,1.0,11.00%,1.08,1.2,BET365,url não disponível,win,,0.2,1
31 Mai 2025 06:30,LCP,CTBC Flying Oyster,GAM Esports,under,total_barons 1.5,1.0,11.00%,1.08,1.2,BET365,url não disponível,win,,0.2,2
31 Mai 2025 06:30,LCP,CTBC Flying Oyster,GAM Esports,under,total_barons 1.5,1.0,11.00%,1.08,1.2,BET365,url não disponível,win,,0.2,3
31 Mai 2025 09:00,LCP,Team Secret Whales,TALON,under,total_towers 12.5,16.0,24.91%,1.26,1.57,BET365,url não disponível,loss,,-1.0,1
31 Mai 2025 09:00,LCP,Team Secret Whales,TALON,under,total_kills 25.5,22.0,18.68%,1.54,1.83,BET365,url não disponível,win,,0.83,1
31 Mai 2025 09:00,LCP,Team Secret Whales,TALON,under,game_duration 31.5,33.68,10.34%,1.66,1.83,BET365,url não disponível,loss,,-1.0,1
31 Mai 2025 09:00,LCP,Team Secret Whales,TALON,under,total_inhibitors 1.5,3.0,30.59%,1.53,2.0,BET365,url não disponível,loss,,-1.0,1
31 Mai 2025 09:00,LCP,Team Secret Whales,TALON,under,total_barons 1.5,1.0,12.50%,1.11,1.25,BET365,url não disponível,win,,0.25,1
31 Mai 2025 09:00,LCP,Team Secret Whales,TALON,under,total_towers 12.5,9.0,24.91%,1.26,1.57,BET365,url não disponível,win,,0.57,2
31 Mai 2025 09:00,LCP,Team Secret Whales,TALON,under,total_kills 25.5,19.0,18.68%,1.54,1.83,BET365,url não disponível,win,,0.83,2
31 Mai 2025 09:00,LCP,Team Secret Whales,TALON,under,game_duration 31.5,28.03,10.34%,1.66,1.83,BET365,url não disponível,win,,0.83,2
31 Mai 2025 09:00,LCP,Team Secret Whales,TALON,under,total_inhibitors 1.5,1.0,30.59%,1.53,2.0,BET365,url não disponível,win,,1.0,2
31 Mai 2025 09:00,LCP,Team Secret Whales,TALON,under,total_barons 1.5,1.0,12.50%,1.11,1.25,BET365,url não disponível,win,,0.25,2
31 Mai 2025 12:00,LEC,Fnatic,GiantX,under,total_towers 12.5,12.0,27.13%,1.49,1.9,BET365,url não disponível,win,,0.9,1
31 Mai 2025 12:00,LEC,Fnatic,GiantX,under,game_duration 33.5,33.93,22.11%,1.5,1.83,BET365,url não disponível,loss,,-1.0,1
31 Mai 2025 12:00,LEC,Fnatic,GiantX,under,total_towers 12.5,10.0,27.13%,1.49,1.9,BET365,url não disponível,win,,0.9,2
31 Mai 2025 12:00,LEC,Fnatic,GiantX,under,game_duration 33.5,28.48,22.11%,1.5,1.83,BET365,url não disponível,win,,0.83,2
31 Mai 2025 12:00,LEC,Fnatic,GiantX,under,total_towers 12.5,11.0,27.13%,1.49,1.9,BET365,url não disponível,win,,0.9,3
31 Mai 2025 12:00,LEC,Fnatic,GiantX,under,game_duration 33.5,33.1,22.11%,1.5,1.83,BET365,url não disponível,win,,0.83,3
31 Mai 2025 12:00,LEC,Fnatic,GiantX,under,total_towers 12.5,12.0,27.13%,1.49,1.9,BET365,url não disponível,win,,0.9,4
31 Mai 2025 12:00,LEC,Fnatic,GiantX,under,game_duration 33.5,33.63,22.11%,1.5,1.83,BET365,url não disponível,loss,,-1.0,4
31 Mai 2025 13:00,LTA S,LOUD,Isurus Estral,under,total_inhibitors 1.5,1.0,11.73%,1.49,1.66,BET365,url não disponível,win,,0.66,1
31 Mai 2025 13:00,LTA S,LOUD,Isurus Estral,under,total_inhibitors 1.5,2.0,11.73%,1.49,1.66,BET365,url não disponível,loss,,-1.0,2
31 Mai 2025 13:00,LTA S,LOUD,Isurus Estral,under,total_inhibitors 1.5,1.0,11.73%,1.49,1.66,BET365,url não disponível,win,,0.66,3
31 Mai 2025 13:00,LTA S,LOUD,Isurus Estral,under,total_inhibitors 1.5,1.0,11.73%,1.49,1.66,BET365,url não disponível,win,,0.66,4
31 Mai 2025 17:00,LTA N,Team Liquid,Dignitas,over,total_dragons 4.5,4.0,32.90%,1.69,2.25,BET365,url não disponível,loss,,-1.0,1
31 Mai 2025 17:00,LTA N,Team Liquid,Dignitas,over,total_towers 11.5,9.0,11.68%,1.34,1.5,BET365,url não disponível,loss,,-1.0,1
31 Mai 2025 17:00,LTA N,Team Liquid,Dignitas,over,game_duration 31.5,28.73,22.17%,1.5,1.83,BET365,url não disponível,loss,,-1.0,1
31 Mai 2025 17:00,LTA N,Team Liquid,Dignitas,over,total_barons 1.5,1.0,22.39%,4.49,5.5,BET365,url não disponível,loss,,-1.0,1
31 Mai 2025 17:00,LTA N,Team Liquid,Dignitas,over,total_dragons 4.5,7.0,32.90%,1.69,2.25,BET365,url não disponível,win,,1.25,2
31 Mai 2025 17:00,LTA N,Team Liquid,Dignitas,over,total_towers 11.5,16.0,11.68%,1.34,1.5,BET365,url não disponível,win,,0.5,2
31 Mai 2025 17:00,LTA N,Team Liquid,Dignitas,over,game_duration 31.5,44.47,22.17%,1.5,1.83,BET365,url não disponível,win,,0.83,2
31 Mai 2025 17:00,LTA N,Team Liquid,Dignitas,over,total_barons 1.5,2.0,22.39%,4.49,5.5,BET365,url não disponível,win,,4.5,2
31 Mai 2025 17:00,LTA N,Team Liquid,Dignitas,over,total_dragons 4.5,4.0,32.90%,1.69,2.25,BET365,url não disponível,loss,,-1.0,3
31 Mai 2025 17:00,LTA N,Team Liquid,Dignitas,over,total_towers 11.5,10.0,11.68%,1.34,1.5,BET365,url não disponível,loss,,-1.0,3
31 Mai 2025 17:00,LTA N,Team Liquid,Dignitas,over,game_duration 31.5,26.13,22.17%,1.5,1.83,BET365,url não disponível,loss,,-1.0,3
31 Mai 2025 17:00,LTA N,Team Liquid,Dignitas,over,total_barons 1.5,0.0,22.39%,4.49,5.5,BET365,url não disponível,loss,,-1.0,3
31 Mai 2025 17:00,LTA N,Team Liquid,Dignitas,over,total_dragons 4.5,4.0,32.90%,1.69,2.25,BET365,url não disponível,loss,,-1.0,4
31 Mai 2025 17:00,LTA N,Team Liquid,Dignitas,over,total_towers 11.5,12.0,11.68%,1.34,1.5,BET365,url não disponível,win,,0.5,4
31 Mai 2025 17:00,LTA N,Team Liquid,Dignitas,over,game_duration 31.5,28.88,22.17%,1.5,1.83,BET365,url não disponível,loss,,-1.0,4
31 Mai 2025 17:00,LTA N,Team Liquid,Dignitas,over,total_barons 1.5,1.0,22.39%,4.49,5.5,BET365,url não disponível,loss,,-1.0,4
1 Jun 2025 03:00,LPL,Anyone's Legend,Team WE,over,total_inhibitors 1.5,5.0,12.50%,1.6,1.8,BET365,url não disponível,win,,0.8,1
1 Jun 2025 03:00,LPL,Anyone's Legend,Team WE,over,total_inhibitors 1.5,2.0,12.50%,1.6,1.8,BET365,url não disponível,win,,0.8,2
1 Jun 2025 03:00,LPL,Anyone's Legend,Team WE,over,total_inhibitors 1.5,1.0,12.50%,1.6,1.8,BET365,url não disponível,loss,,-1.0,3
1 Jun 2025 03:00,LCK,Hanwha Life Esports,BNK FEARX,over,total_dragons 4.5,4.0,18.13%,1.9,2.25,BET365,url não disponível,loss,,-1.0,1
1 Jun 2025 03:00,LCK,Hanwha Life Esports,BNK FEARX,under,total_inhibitors 1.5,1.0,32.67%,1.38,1.83,BET365,url não disponível,win,,0.83,1
1 Jun 2025 03:00,LCK,Hanwha Life Esports,BNK FEARX,over,total_dragons 4.5,4.0,18.13%,1.9,2.25,BET365,url não disponível,loss,,-1.0,2
1 Jun 2025 03:00,LCK,Hanwha Life Esports,BNK FEARX,under,total_inhibitors 1.5,1.0,32.67%,1.38,1.83,BET365,url não disponível,win,,0.83,2
1 Jun 2025 05:00,LCK,Dplus KIA,Nongshim RedForce,under,total_towers 11.5,9.0,10.00%,1.82,2.0,BET365,url não disponível,win,,1.0,1
1 Jun 2025 05:00,LCK,Dplus KIA,Nongshim RedForce,under,game_duration 33.5,29.1,32.67%,1.38,1.83,BET365,url não disponível,win,,0.83,1
1 Jun 2025 05:00,LCK,Dplus KIA,Nongshim RedForce,under,total_towers 11.5,11.0,10.00%,1.82,2.0,BET365,url não disponível,win,,1.0,2
1 Jun 2025 05:00,LCK,Dplus KIA,Nongshim RedForce,under,game_duration 33.5,27.18,32.67%,1.38,1.83,BET365,url não disponível,win,,0.83,2
1 Jun 2025 05:00,LCK,Dplus KIA,Nongshim RedForce,under,total_towers 11.5,15.0,10.00%,1.82,2.0,BET365,url não disponível,loss,,-1.0,3
1 Jun 2025 05:00,LCK,Dplus KIA,Nongshim RedForce,under,game_duration 33.5,27.97,32.67%,1.38,1.83,BET365,url não disponível,win,,0.83,3
1 Jun 2025 12:00,LEC,Karmine Corp,Team Heretics,over,total_inhibitors 1.5,2.0,10.47%,1.38,1.53,BET365,url não disponível,win,,0.53,1
1 Jun 2025 12:00,LEC,Karmine Corp,Team Heretics,over,total_barons 1.5,1.0,11.18%,3.6,4.0,BET365,url não disponível,loss,,-1.0,1
1 Jun 2025 12:00,LEC,Karmine Corp,Team Heretics,over,total_inhibitors 1.5,1.0,10.47%,1.38,1.53,BET365,url não disponível,loss,,-1.0,2
1 Jun 2025 12:00,LEC,Karmine Corp,Team Heretics,over,total_barons 1.5,2.0,11.18%,3.6,4.0,BET365,url não disponível,win,,3.0,2
1 Jun 2025 12:00,LEC,Karmine Corp,Team Heretics,over,total_inhibitors 1.5,1.0,10.47%,1.38,1.53,BET365,url não disponível,loss,,-1.0,3
1 Jun 2025 12:00,LEC,Karmine Corp,Team Heretics,over,total_barons 1.5,1.0,11.18%,3.6,4.0,BET365,url não disponível,loss,,-1.0,3
1 Jun 2025 12:00,LEC,Karmine Corp,Team Heretics,over,total_inhibitors 1.5,2.0,10.47%,1.38,1.53,BET365,url não disponível,win,,0.53,4
1 Jun 2025 12:00,LEC,Karmine Corp,Team Heretics,over,total_barons 1.5,1.0,11.18%,3.6,4.0,BET365,url não disponível,loss,,-1.0,4
